"id","token_id","attendee_id","score_acquired","claimed_at","created_at","updated_at"
"227","1","2145","20","2025-07-09 15:58:35.189+00","2025-07-09 15:58:35.19+00","2025-07-09 15:58:35.19+00"
"228","1","1704","20","2025-07-09 16:29:41.703+00","2025-07-09 16:29:41.704+00","2025-07-09 16:29:41.704+00"
"229","1","2307","20","2025-07-09 19:18:12.728+00","2025-07-09 19:18:12.729+00","2025-07-09 19:18:12.729+00"
"230","1","2215","20","2025-07-09 20:24:13.543+00","2025-07-09 20:24:13.544+00","2025-07-09 20:24:13.544+00"
"231","1","1357","20","2025-07-10 02:25:06.274+00","2025-07-10 02:25:06.275+00","2025-07-10 02:25:06.275+00"
"232","1","2618","20","2025-07-10 12:30:47.144+00","2025-07-10 12:30:47.144+00","2025-07-10 12:30:47.144+00"
"233","2","453","120","2025-07-10 12:46:06.139+00","2025-07-10 12:46:06.139+00","2025-07-10 12:46:06.139+00"
"234","1","453","20","2025-07-10 12:46:59.219+00","2025-07-10 12:46:59.219+00","2025-07-10 12:46:59.219+00"
"235","1","2244","20","2025-07-10 13:01:11.225+00","2025-07-10 13:01:11.226+00","2025-07-10 13:01:11.226+00"
"236","1","403","20","2025-07-10 14:06:13.684+00","2025-07-10 14:06:13.685+00","2025-07-10 14:06:13.685+00"
"237","1","515","20","2025-07-10 16:12:58.294+00","2025-07-10 16:12:58.295+00","2025-07-10 16:12:58.295+00"
"238","1","2243","20","2025-07-11 02:03:41.98+00","2025-07-11 02:03:41.981+00","2025-07-11 02:03:41.981+00"
"239","1","320","20","2025-07-11 12:28:56.639+00","2025-07-11 12:28:56.64+00","2025-07-11 12:28:56.64+00"
"240","1","2518","20","2025-07-11 13:14:30.875+00","2025-07-11 13:14:30.875+00","2025-07-11 13:14:30.875+00"
"241","1","1981","20","2025-07-11 14:03:19.933+00","2025-07-11 14:03:19.934+00","2025-07-11 14:03:19.934+00"
"242","1","2507","20","2025-07-11 14:23:39.026+00","2025-07-11 14:23:39.027+00","2025-07-11 14:23:39.027+00"
"243","1","1814","20","2025-07-11 14:46:47.494+00","2025-07-11 14:46:47.495+00","2025-07-11 14:46:47.495+00"
"244","1","1312","20","2025-07-11 14:47:46.312+00","2025-07-11 14:47:46.312+00","2025-07-11 14:47:46.312+00"
"245","1","2101","20","2025-07-11 14:53:49.395+00","2025-07-11 14:53:49.395+00","2025-07-11 14:53:49.395+00"
"246","1","552","20","2025-07-11 15:13:22.231+00","2025-07-11 15:13:22.232+00","2025-07-11 15:13:22.232+00"
"247","1","2636","20","2025-07-11 15:19:49.058+00","2025-07-11 15:19:49.059+00","2025-07-11 15:19:49.059+00"
"248","1","2621","20","2025-07-11 15:58:21.025+00","2025-07-11 15:58:21.026+00","2025-07-11 15:58:21.026+00"
"249","1","2361","20","2025-07-11 16:04:27.619+00","2025-07-11 16:04:27.619+00","2025-07-11 16:04:27.619+00"
"250","1","2705","20","2025-07-11 16:18:21.461+00","2025-07-11 16:18:21.462+00","2025-07-11 16:18:21.462+00"
"251","1","2015","20","2025-07-11 16:30:24.224+00","2025-07-11 16:30:24.225+00","2025-07-11 16:30:24.225+00"
"252","1","2656","20","2025-07-11 17:05:03.371+00","2025-07-11 17:05:03.372+00","2025-07-11 17:05:03.372+00"
"253","1","2643","20","2025-07-11 17:34:07.457+00","2025-07-11 17:34:07.457+00","2025-07-11 17:34:07.457+00"
"254","1","740","20","2025-07-11 18:29:54.023+00","2025-07-11 18:29:54.024+00","2025-07-11 18:29:54.024+00"
"255","1","610","20","2025-07-11 18:49:25.909+00","2025-07-11 18:49:25.91+00","2025-07-11 18:49:25.91+00"
"256","1","511","20","2025-07-11 19:12:29.732+00","2025-07-11 19:12:29.733+00","2025-07-11 19:12:29.733+00"
"257","1","1412","20","2025-07-11 19:44:02.049+00","2025-07-11 19:44:02.05+00","2025-07-11 19:44:02.05+00"
"258","1","1411","20","2025-07-11 19:55:46.742+00","2025-07-11 19:55:46.743+00","2025-07-11 19:55:46.743+00"
"259","1","2758","20","2025-07-11 20:52:16.773+00","2025-07-11 20:52:16.774+00","2025-07-11 20:52:16.774+00"
"260","1","1926","20","2025-07-11 21:17:20.316+00","2025-07-11 21:17:20.317+00","2025-07-11 21:17:20.317+00"
"261","1","269","20","2025-07-11 22:29:08.415+00","2025-07-11 22:29:08.416+00","2025-07-11 22:29:08.416+00"
"262","1","2799","20","2025-07-11 23:13:42.668+00","2025-07-11 23:13:42.668+00","2025-07-11 23:13:42.668+00"
"263","1","259","20","2025-07-11 23:23:36.08+00","2025-07-11 23:23:36.081+00","2025-07-11 23:23:36.081+00"
"264","1","1737","20","2025-07-12 00:56:15.909+00","2025-07-12 00:56:15.909+00","2025-07-12 00:56:15.909+00"
"265","1","1707","20","2025-07-12 17:02:44.86+00","2025-07-12 17:02:44.861+00","2025-07-12 17:02:44.861+00"
"266","2","509","120","2025-07-12 18:34:20.1+00","2025-07-12 18:34:20.1+00","2025-07-12 18:34:20.1+00"
"267","1","2047","20","2025-07-13 12:07:45.258+00","2025-07-13 12:07:45.258+00","2025-07-13 12:07:45.258+00"
"268","1","2806","20","2025-07-13 19:55:23.725+00","2025-07-13 19:55:23.726+00","2025-07-13 19:55:23.726+00"
"269","1","556","20","2025-07-14 00:32:57.943+00","2025-07-14 00:32:57.944+00","2025-07-14 00:32:57.944+00"
"270","1","2421","20","2025-07-14 00:43:35.787+00","2025-07-14 00:43:35.787+00","2025-07-14 00:43:35.787+00"
"271","1","2238","20","2025-07-14 01:09:27.025+00","2025-07-14 01:09:27.026+00","2025-07-14 01:09:27.026+00"
"272","1","2761","20","2025-07-14 07:05:35.705+00","2025-07-14 07:05:35.705+00","2025-07-14 07:05:35.705+00"
"273","1","2473","20","2025-07-14 07:51:56.094+00","2025-07-14 07:51:56.095+00","2025-07-14 07:51:56.095+00"
"274","1","2471","20","2025-07-14 13:45:13.993+00","2025-07-14 13:45:13.993+00","2025-07-14 13:45:13.993+00"
"275","1","2520","20","2025-07-14 14:07:20.742+00","2025-07-14 14:07:20.743+00","2025-07-14 14:07:20.743+00"
"276","1","2184","20","2025-07-14 14:07:44.602+00","2025-07-14 14:07:44.602+00","2025-07-14 14:07:44.602+00"
"277","1","2635","20","2025-07-14 15:20:29.549+00","2025-07-14 15:20:29.549+00","2025-07-14 15:20:29.549+00"
"278","1","1918","20","2025-07-14 16:09:35.792+00","2025-07-14 16:09:35.792+00","2025-07-14 16:09:35.792+00"
"279","1","2418","20","2025-07-14 16:10:47.777+00","2025-07-14 16:10:47.777+00","2025-07-14 16:10:47.777+00"
"280","1","2419","20","2025-07-14 16:14:15.054+00","2025-07-14 16:14:15.054+00","2025-07-14 16:14:15.054+00"
"281","1","1674","20","2025-07-14 17:02:47.692+00","2025-07-14 17:02:47.693+00","2025-07-14 17:02:47.693+00"
"282","1","2072","20","2025-07-14 17:44:42.874+00","2025-07-14 17:44:42.874+00","2025-07-14 17:44:42.874+00"
"283","1","2824","20","2025-07-14 18:51:14.082+00","2025-07-14 18:51:14.083+00","2025-07-14 18:51:14.083+00"
"284","1","1591","20","2025-07-15 11:35:46.938+00","2025-07-15 11:35:46.939+00","2025-07-15 11:35:46.939+00"
"285","1","1663","20","2025-07-15 11:45:16.939+00","2025-07-15 11:45:16.939+00","2025-07-15 11:45:16.939+00"
"286","1","2431","20","2025-07-15 13:43:56.447+00","2025-07-15 13:43:56.448+00","2025-07-15 13:43:56.448+00"
"287","1","1867","20","2025-07-15 14:33:33.38+00","2025-07-15 14:33:33.381+00","2025-07-15 14:33:33.381+00"
"288","1","762","20","2025-07-15 14:43:56.358+00","2025-07-15 14:43:56.358+00","2025-07-15 14:43:56.358+00"
"289","1","887","20","2025-07-15 14:55:15.62+00","2025-07-15 14:55:15.62+00","2025-07-15 14:55:15.62+00"
"290","1","620","20","2025-07-15 15:04:00.689+00","2025-07-15 15:04:00.689+00","2025-07-15 15:04:00.689+00"
"291","1","959","20","2025-07-15 16:09:38.462+00","2025-07-15 16:09:38.463+00","2025-07-15 16:09:38.463+00"
"292","1","1670","20","2025-07-15 16:58:12.791+00","2025-07-15 16:58:12.792+00","2025-07-15 16:58:12.792+00"
"293","1","813","20","2025-07-15 18:22:52.552+00","2025-07-15 18:22:52.553+00","2025-07-15 18:22:52.553+00"
"294","1","2480","20","2025-07-15 21:07:36.303+00","2025-07-15 21:07:36.304+00","2025-07-15 21:07:36.304+00"
"295","1","1578","20","2025-07-16 00:41:16.974+00","2025-07-16 00:41:16.974+00","2025-07-16 00:41:16.974+00"
"296","1","2919","20","2025-07-16 00:52:04.277+00","2025-07-16 00:52:04.278+00","2025-07-16 00:52:04.278+00"
"297","1","2472","20","2025-07-16 11:10:33.083+00","2025-07-16 11:10:33.084+00","2025-07-16 11:10:33.084+00"
"298","1","2934","20","2025-07-16 13:54:01.246+00","2025-07-16 13:54:01.246+00","2025-07-16 13:54:01.246+00"
"299","1","1672","20","2025-07-16 14:01:47.216+00","2025-07-16 14:01:47.216+00","2025-07-16 14:01:47.216+00"
"300","1","2448","20","2025-07-16 14:24:45.631+00","2025-07-16 14:24:45.632+00","2025-07-16 14:24:45.632+00"
"301","1","1838","20","2025-07-16 14:27:28.344+00","2025-07-16 14:27:28.344+00","2025-07-16 14:27:28.344+00"
"302","1","753","20","2025-07-16 14:29:05.635+00","2025-07-16 14:29:05.635+00","2025-07-16 14:29:05.635+00"
"303","1","1474","20","2025-07-16 15:13:57.088+00","2025-07-16 15:13:57.089+00","2025-07-16 15:13:57.089+00"
"304","1","2751","20","2025-07-16 15:14:29.987+00","2025-07-16 15:14:29.987+00","2025-07-16 15:14:29.987+00"
"305","1","2156","20","2025-07-16 15:36:38.673+00","2025-07-16 15:36:38.673+00","2025-07-16 15:36:38.673+00"
"306","1","2600","20","2025-07-16 15:58:12.508+00","2025-07-16 15:58:12.509+00","2025-07-16 15:58:12.509+00"
"307","1","2744","20","2025-07-16 16:07:21.686+00","2025-07-16 16:07:21.687+00","2025-07-16 16:07:21.687+00"
"308","1","2583","20","2025-07-16 16:13:41.004+00","2025-07-16 16:13:41.005+00","2025-07-16 16:13:41.005+00"
"309","1","2509","20","2025-07-16 16:48:59.83+00","2025-07-16 16:48:59.831+00","2025-07-16 16:48:59.831+00"
"310","1","1937","20","2025-07-16 17:13:20.112+00","2025-07-16 17:13:20.113+00","2025-07-16 17:13:20.113+00"
"311","1","1740","20","2025-07-16 17:38:07.753+00","2025-07-16 17:38:07.754+00","2025-07-16 17:38:07.754+00"
"312","1","2597","20","2025-07-16 18:46:41.13+00","2025-07-16 18:46:41.131+00","2025-07-16 18:46:41.131+00"
"313","1","1844","20","2025-07-16 18:48:42.632+00","2025-07-16 18:48:42.632+00","2025-07-16 18:48:42.632+00"
"314","1","2704","20","2025-07-16 19:26:52.222+00","2025-07-16 19:26:52.223+00","2025-07-16 19:26:52.223+00"
"315","1","2183","20","2025-07-16 19:40:24.233+00","2025-07-16 19:40:24.233+00","2025-07-16 19:40:24.233+00"
"316","1","2186","20","2025-07-16 19:46:45.65+00","2025-07-16 19:46:45.651+00","2025-07-16 19:46:45.651+00"
"317","1","2756","20","2025-07-16 21:23:33.055+00","2025-07-16 21:23:33.056+00","2025-07-16 21:23:33.056+00"
"318","1","1945","20","2025-07-16 21:41:25.356+00","2025-07-16 21:41:25.357+00","2025-07-16 21:41:25.357+00"
"319","1","2033","20","2025-07-16 21:45:23.778+00","2025-07-16 21:45:23.783+00","2025-07-16 21:45:23.783+00"
"320","1","284","20","2025-07-16 21:47:57.347+00","2025-07-16 21:47:57.348+00","2025-07-16 21:47:57.348+00"
"321","1","1938","20","2025-07-16 22:23:54.167+00","2025-07-16 22:23:54.168+00","2025-07-16 22:23:54.168+00"
"322","1","260","20","2025-07-16 23:25:50.213+00","2025-07-16 23:25:50.214+00","2025-07-16 23:25:50.214+00"
"323","1","2819","20","2025-07-16 23:55:16.782+00","2025-07-16 23:55:16.783+00","2025-07-16 23:55:16.783+00"
"324","1","2960","20","2025-07-16 23:58:12.728+00","2025-07-16 23:58:12.729+00","2025-07-16 23:58:12.729+00"
"325","1","2861","20","2025-07-16 23:59:38.302+00","2025-07-16 23:59:38.302+00","2025-07-16 23:59:38.302+00"
"326","1","1288","20","2025-07-17 00:00:08.57+00","2025-07-17 00:00:08.57+00","2025-07-17 00:00:08.57+00"
"327","1","263","20","2025-07-17 00:02:03.152+00","2025-07-17 00:02:03.153+00","2025-07-17 00:02:03.153+00"
"328","1","559","20","2025-07-17 00:29:17.14+00","2025-07-17 00:29:17.141+00","2025-07-17 00:29:17.141+00"
"329","1","854","20","2025-07-17 00:34:46.23+00","2025-07-17 00:34:46.23+00","2025-07-17 00:34:46.23+00"
"330","1","2362","20","2025-07-17 00:52:44.71+00","2025-07-17 00:52:44.71+00","2025-07-17 00:52:44.71+00"
"331","1","578","20","2025-07-17 02:05:37.523+00","2025-07-17 02:05:37.523+00","2025-07-17 02:05:37.523+00"
"332","1","541","20","2025-07-17 02:17:27.663+00","2025-07-17 02:17:27.664+00","2025-07-17 02:17:27.664+00"
"333","1","296","20","2025-07-17 02:17:51.301+00","2025-07-17 02:17:51.301+00","2025-07-17 02:17:51.301+00"
"334","1","853","20","2025-07-17 02:20:23.999+00","2025-07-17 02:20:23.999+00","2025-07-17 02:20:23.999+00"
"335","1","1599","20","2025-07-17 07:50:45.782+00","2025-07-17 07:50:45.783+00","2025-07-17 07:50:45.783+00"
"336","1","1605","20","2025-07-17 08:35:25.43+00","2025-07-17 08:35:25.43+00","2025-07-17 08:35:25.43+00"
"337","1","1941","20","2025-07-17 10:28:22.511+00","2025-07-17 10:28:22.512+00","2025-07-17 10:28:22.512+00"
"338","1","1942","20","2025-07-17 10:33:14.985+00","2025-07-17 10:33:14.989+00","2025-07-17 10:33:14.989+00"
"339","1","441","20","2025-07-17 11:02:28.892+00","2025-07-17 11:02:28.893+00","2025-07-17 11:02:28.893+00"
"340","1","2659","20","2025-07-17 11:22:34.144+00","2025-07-17 11:22:34.145+00","2025-07-17 11:22:34.145+00"
"341","1","2041","20","2025-07-17 11:38:01.63+00","2025-07-17 11:38:01.631+00","2025-07-17 11:38:01.631+00"
"342","1","2198","20","2025-07-17 12:06:51.302+00","2025-07-17 12:06:51.303+00","2025-07-17 12:06:51.303+00"
"343","1","588","20","2025-07-17 12:08:55.878+00","2025-07-17 12:08:55.878+00","2025-07-17 12:08:55.878+00"
"344","1","2931","20","2025-07-17 12:13:02.032+00","2025-07-17 12:13:02.033+00","2025-07-17 12:13:02.033+00"
"345","1","2932","20","2025-07-17 12:13:44.591+00","2025-07-17 12:13:44.591+00","2025-07-17 12:13:44.591+00"
"346","1","276","20","2025-07-17 13:15:56.198+00","2025-07-17 13:15:56.199+00","2025-07-17 13:15:56.199+00"
"347","1","586","20","2025-07-17 13:29:33.184+00","2025-07-17 13:29:33.184+00","2025-07-17 13:29:33.184+00"
"348","1","2598","20","2025-07-17 13:32:42.795+00","2025-07-17 13:32:42.796+00","2025-07-17 13:32:42.796+00"
"349","1","2108","20","2025-07-17 14:15:20.142+00","2025-07-17 14:15:20.143+00","2025-07-17 14:15:20.143+00"
"350","1","1434","20","2025-07-17 14:20:04.552+00","2025-07-17 14:20:04.553+00","2025-07-17 14:20:04.553+00"
"351","1","2642","20","2025-07-17 14:20:42.033+00","2025-07-17 14:20:42.033+00","2025-07-17 14:20:42.033+00"
"352","1","2482","20","2025-07-17 14:24:48.411+00","2025-07-17 14:24:48.412+00","2025-07-17 14:24:48.412+00"
"353","1","2528","20","2025-07-17 14:26:32.489+00","2025-07-17 14:26:32.489+00","2025-07-17 14:26:32.489+00"
"354","1","2142","20","2025-07-17 14:33:45.969+00","2025-07-17 14:33:45.969+00","2025-07-17 14:33:45.969+00"
"355","1","1788","20","2025-07-17 14:41:59.363+00","2025-07-17 14:41:59.364+00","2025-07-17 14:41:59.364+00"
"356","1","1804","20","2025-07-17 14:42:50.248+00","2025-07-17 14:42:50.248+00","2025-07-17 14:42:50.248+00"
"357","1","618","20","2025-07-17 14:43:44.446+00","2025-07-17 14:43:44.447+00","2025-07-17 14:43:44.447+00"
"358","1","1699","20","2025-07-17 14:59:05.957+00","2025-07-17 14:59:05.957+00","2025-07-17 14:59:05.957+00"
"359","1","2346","20","2025-07-17 15:07:16.665+00","2025-07-17 15:07:16.666+00","2025-07-17 15:07:16.666+00"
"360","1","974","20","2025-07-17 15:08:38.982+00","2025-07-17 15:08:38.982+00","2025-07-17 15:08:38.982+00"
"361","1","807","20","2025-07-17 15:20:07.227+00","2025-07-17 15:20:07.227+00","2025-07-17 15:20:07.227+00"
"362","1","2526","20","2025-07-17 15:39:13.174+00","2025-07-17 15:39:13.175+00","2025-07-17 15:39:13.175+00"
"363","1","2603","20","2025-07-17 15:46:14.379+00","2025-07-17 15:46:14.38+00","2025-07-17 15:46:14.38+00"
"364","1","747","20","2025-07-17 15:47:18.595+00","2025-07-17 15:47:18.596+00","2025-07-17 15:47:18.596+00"
"365","1","460","20","2025-07-17 16:09:22.864+00","2025-07-17 16:09:22.865+00","2025-07-17 16:09:22.865+00"
"366","1","1729","20","2025-07-17 16:13:14.374+00","2025-07-17 16:13:14.375+00","2025-07-17 16:13:14.375+00"
"367","1","238","20","2025-07-17 16:19:44.142+00","2025-07-17 16:19:44.143+00","2025-07-17 16:19:44.143+00"
"368","1","892","20","2025-07-17 17:33:58.069+00","2025-07-17 17:33:58.069+00","2025-07-17 17:33:58.069+00"
"369","1","2971","20","2025-07-17 17:39:31.256+00","2025-07-17 17:39:31.257+00","2025-07-17 17:39:31.257+00"
"370","1","2042","20","2025-07-17 17:55:03.817+00","2025-07-17 17:55:03.818+00","2025-07-17 17:55:03.818+00"
"371","1","2563","20","2025-07-17 18:01:59.418+00","2025-07-17 18:01:59.418+00","2025-07-17 18:01:59.418+00"
"372","1","943","20","2025-07-17 18:48:36.897+00","2025-07-17 18:48:36.897+00","2025-07-17 18:48:36.897+00"
"373","1","867","20","2025-07-17 19:03:05.766+00","2025-07-17 19:03:05.766+00","2025-07-17 19:03:05.766+00"
"374","1","2315","20","2025-07-17 19:16:02.47+00","2025-07-17 19:16:02.471+00","2025-07-17 19:16:02.471+00"
"375","1","988","20","2025-07-17 19:39:01.712+00","2025-07-17 19:39:01.713+00","2025-07-17 19:39:01.713+00"
"376","1","2256","20","2025-07-17 20:07:54.848+00","2025-07-17 20:07:54.848+00","2025-07-17 20:07:54.848+00"
"377","1","194","20","2025-07-17 20:31:16.535+00","2025-07-17 20:31:16.536+00","2025-07-17 20:31:16.536+00"
"378","1","2651","20","2025-07-17 20:47:54.152+00","2025-07-17 20:47:54.152+00","2025-07-17 20:47:54.152+00"
"379","1","1783","20","2025-07-17 21:14:43.347+00","2025-07-17 21:14:43.347+00","2025-07-17 21:14:43.347+00"
"380","1","1787","20","2025-07-17 21:18:58.257+00","2025-07-17 21:18:58.258+00","2025-07-17 21:18:58.258+00"
"381","1","643","20","2025-07-17 21:40:10.727+00","2025-07-17 21:40:10.728+00","2025-07-17 21:40:10.728+00"
"382","1","1385","20","2025-07-17 22:30:58.306+00","2025-07-17 22:30:58.307+00","2025-07-17 22:30:58.307+00"
"383","5638","653","197","2025-07-17 22:31:00.747+00","2025-07-17 22:31:00.748+00","2025-07-17 22:31:00.748+00"
"384","5638","419","197","2025-07-17 22:31:23.936+00","2025-07-17 22:31:23.936+00","2025-07-17 22:31:23.936+00"
"385","5638","2215","197","2025-07-17 22:31:44.239+00","2025-07-17 22:31:44.239+00","2025-07-17 22:31:44.239+00"
"386","5638","268","197","2025-07-17 22:31:55.325+00","2025-07-17 22:31:55.325+00","2025-07-17 22:31:55.325+00"
"387","5638","2799","197","2025-07-17 22:32:34.446+00","2025-07-17 22:32:34.447+00","2025-07-17 22:32:34.447+00"
"388","1","580","20","2025-07-17 22:34:02.933+00","2025-07-17 22:34:02.933+00","2025-07-17 22:34:02.933+00"
"389","1","1976","20","2025-07-17 22:38:11.074+00","2025-07-17 22:38:11.075+00","2025-07-17 22:38:11.075+00"
"390","5638","509","197","2025-07-17 22:38:14.266+00","2025-07-17 22:38:14.267+00","2025-07-17 22:38:14.267+00"
"391","1","1381","20","2025-07-17 22:38:37.085+00","2025-07-17 22:38:37.085+00","2025-07-17 22:38:37.085+00"
"392","5638","567","197","2025-07-17 22:41:04.788+00","2025-07-17 22:41:04.788+00","2025-07-17 22:41:04.788+00"
"393","1","804","20","2025-07-17 22:43:51.074+00","2025-07-17 22:43:51.075+00","2025-07-17 22:43:51.075+00"
"394","1","1860","20","2025-07-17 22:44:13.558+00","2025-07-17 22:44:13.559+00","2025-07-17 22:44:13.559+00"
"395","1","2398","20","2025-07-17 22:48:57.422+00","2025-07-17 22:48:57.422+00","2025-07-17 22:48:57.422+00"
"396","5638","841","197","2025-07-17 23:12:44.829+00","2025-07-17 23:12:44.83+00","2025-07-17 23:12:44.83+00"
"397","1","522","20","2025-07-17 23:13:32.799+00","2025-07-17 23:13:32.799+00","2025-07-17 23:13:32.799+00"
"398","5638","1510","197","2025-07-17 23:16:27.11+00","2025-07-17 23:16:27.11+00","2025-07-17 23:16:27.11+00"
"399","5638","314","197","2025-07-17 23:16:49.05+00","2025-07-17 23:16:49.05+00","2025-07-17 23:16:49.05+00"
"400","5638","315","197","2025-07-17 23:18:00.43+00","2025-07-17 23:18:00.43+00","2025-07-17 23:18:00.43+00"
"401","5638","1861","197","2025-07-17 23:22:44.627+00","2025-07-17 23:22:44.627+00","2025-07-17 23:22:44.627+00"
"402","1","230","20","2025-07-17 23:31:41.881+00","2025-07-17 23:31:41.882+00","2025-07-17 23:31:41.882+00"
"403","5638","320","197","2025-07-17 23:37:24.115+00","2025-07-17 23:37:24.115+00","2025-07-17 23:37:24.115+00"
"404","1","811","20","2025-07-17 23:39:45.094+00","2025-07-17 23:39:45.095+00","2025-07-17 23:39:45.095+00"
"405","1","1751","20","2025-07-17 23:44:04.243+00","2025-07-17 23:44:04.243+00","2025-07-17 23:44:04.243+00"
"406","1","266","20","2025-07-17 23:47:14.012+00","2025-07-17 23:47:14.012+00","2025-07-17 23:47:14.012+00"
"407","1","767","20","2025-07-18 00:14:25.778+00","2025-07-18 00:14:25.778+00","2025-07-18 00:14:25.778+00"
"408","1","2974","20","2025-07-18 00:24:46.309+00","2025-07-18 00:24:46.31+00","2025-07-18 00:24:46.31+00"
"409","1","2973","20","2025-07-18 00:32:57.296+00","2025-07-18 00:32:57.296+00","2025-07-18 00:32:57.296+00"
"410","1","2633","20","2025-07-18 00:34:16.464+00","2025-07-18 00:34:16.464+00","2025-07-18 00:34:16.464+00"
"411","5638","420","197","2025-07-18 00:42:16.222+00","2025-07-18 00:42:16.222+00","2025-07-18 00:42:16.222+00"
"412","1","2561","20","2025-07-18 00:42:36.962+00","2025-07-18 00:42:36.962+00","2025-07-18 00:42:36.962+00"
